codigo,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25
1,9098007,15069218,20546580,29638010,35371426,39053235,43744965,59648106,74567940,76120080,78886040,83992589,80187348,92121827,102328541,98537675,102473953,104365140,109186841,110024210,114547972,116451199,116562170,114285498,115661588,115443449,120156497,122176388,120860178,127943526,128015470,129846629,157248306,157334106,160744416,158849806,157668744,152115355,132394078,129527119,126603534,132950366,142159861,139287529,158261848,160354258,159905080,159896651,137747251,145762734,145004258,140515193,146469118,146419914,153894115,155952509,181003211,174650422,178419146,178492455,151240227,152629676,154102740,162221086,161276042,169822527,171614275,173326882,174546344,175022491,177438060,187421087,182505198,186391006,201465357,200905188,202430781,212910626,217156879,216790840,224270489,221271801,225185640,227767872,229656380,234561033,240836710,239699898,247730054,251186749,255289054,261402300,261658896,260505999,263251063,266443462,276038998,275156260,282415082,283790127,288045162,294546763,297847166,302593021,296256008,303288659,303390152,307940411,316304360,318505706,314426378,317539208,321211687,327191413,336814242,340593620,345090016,351733767,350191539,355290359,358543598,361349297,361937434,371346608,374483283,374558967,379673288,377610227
101,315064,550304,187950,2710567,780959,419873,874466,1259219,952159,797164,862477,3368355,2288836,3129043,8305251,3433012,3083904,1982056,2939111,2145444,9993459,11068264,8322552,5125660,7061643,8492801,8187157,7511468,2808006,8209407,2988932,2004350,3623333,6750026,8507818,5070953,5358841,6134840,10020910,12879301,11936331,17717318,21418517,19481997,14917508,15557026,13497942,10300147,11490008,17051164,15336621,9015354,11712654,9834997,15268632,21080491,19497814,11136698,12511045,11171843,12111377,14302693,18106000,21197398,15710135,21990743,16315657,15125488,17672154,17864911,17406154,23821682,12210292,18243595,22900143,20461530,15583533,24318477,24105484,19819366,15971202,11158073,12866356,14071087,13875094,15419374,16904971,15172178,19142295,19033485,16822268,19143085,19200961,15481373,16272527,14793148,21517862,20495405,18485885,17987341,17885144,22213370,20955645,22323748,18745860,18816471,19647972,19328243,24644512,23352847,20709016,22473059,23860568,21500037,22696513,20878381,24206463,26578104,22364005,26068387,29574170,31424236,40523688,43212986,43683716,49258661,53624903,54499374
1011,315064,550304,187950,435695,776498,415412,870004,1254758,952155,797160,862473,3242339,2251070,3077502,7360173,3082298,1471161,1745603,2702344,1971300,2382466,10992463,8232526,5032660,7008275,8259261,7979857,6871079,2561604,7785185,2624579,1781072,3474875,5727605,7966595,4537385,4863972,4867011,9319095,11135599,10191075,16391375,20144709,18363985,14310830,15337310,12448885,10238772,11463185,10389444,7932038,7971685,10835478,9643801,13830856,14806407,13800884,10987780,10156361,11112368,12083412,14269411,18085492,21181013,15698617,18138859,12469715,15119106,17669698,17862357,14600634,21027761,11449236,17729402,21837532,19016329,15465292,24270058,23464090,14159765,14992960,10565001,12084782,12674094,12884296,13102607,16353798,13175985,18517028,18671886,15700310,16139726,16809275,14038485,15256747,13395102,20451930,20387959,14728235,14859816,15215040,18143557,17256377,22075652,17874774,18760696,19591062,15461537,21123741,21644788,19410654,21701922,23247295,21250342,22646628,20874553,24085018,26510019,22339841,22242751,25762939,27621201,34809858,37154876,37775763,38903112,42650056,44372684
101101,40870,148747,103871,196732,303291,352157,341921,225764,295939,435299,413684,308412,456259,360008,399090,397088,366853,395321,432313,643794,481592,841780,566484,713984,533176,619822,537100,513399,783559,964847,870622,902456,838344,948797,819915,1114143,1056541,950343,791953,992119,1077972,857644,815501,1115446,965895,1524368,1258134,987562,1098435,1001541,1127135,1473485,1158653,1444074,1176241,2034482,1462559,1234257,1063100,1484940,1335182,1628489,1945488,1967607,2010342,2190153,2199216,2039958,1965460,1941336,2693362,2436245,2394907,2946637,2567455,2937006,2227585,2412168,1777604,2808258,3336934,3171744,2986208,3411360,3105882,3627731,3783344,3803356,3707816,3717737,3322748,4222697,4591631,3476991,4044031,3055757,4600040,5009220,3608928,4237596,4571253,3280791,3823636,4108758,3545006,4188320,4288522,2766489,4084892,4041085,3509837,3915433,3233842,3410237,3615743,3573975,4112737,4818690,4374846,3842411,4304335,4236301,4376704,4075030,4055995,4919997,4229010,3921940
101103,274194,401557,84078,238963,473206,63255,528083,1028994,656216,361861,448789,2933926,1794811,2717494,6961083,2685211,1104308,1350283,2270031,1327506,1900875,10150684,7666041,4318676,6475100,7639440,7442756,6357680,1778044,6820338,1753958,878616,2636531,4778808,7146680,3423243,3807432,3916667,8527142,10143480,9113103,15533731,19329208,17248539,13344935,13812942,11190751,9251209,10364750,9387904,6804902,6498200,9676825,8199728,12654614,12771925,12338325,9753523,9093261,9627428,10748230,12640922,16140004,19213407,13688276,15948706,10270499,13079148,15704238,15921021,11907273,18591516,9054329,14782765,19270077,16079323,13237707,21857890,21686486,11351506,11656026,7393257,9098574,9262734,9778413,9474877,12570454,9372628,14809212,14954149,12377562,11917029,12217644,10561494,11212716,10339345,15851891,15378738,11119307,10622220,10643786,14862766,13432740,17966894,14329768,14572376,15302540,12695048,17038849,17603702,15900817,17786489,20013453,17839995,19030785,17300478,19972181,21691228,17964896,16400240,19441143,21355603,28387897,31022753,31646938,28392383,32624857,34786376
101108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,110,100,100,100,100,100,2000100,2017460,2029296,2045257,2057092,2072829,5590732,5796188,5664368
1016,,,,2274872,4461,4461,4461,4461,4,4,4,126017,37766,51541,945078,350714,1612743,236453,236768,174144,7610993,75801,90027,93000,53368,233540,207300,640389,246403,424222,364353,223278,148458,1022421,541223,533568,494869,1267829,701815,1743702,1745256,1325943,1273808,1118012,606677,219716,1049057,61375,26823,6661719,7404584,1043669,877176,191196,1437776,6274084,5696930,148918,2354685,59475,27965,33283,20508,16385,11517,3851884,3845942,6382,2456,2554,2805519,2793921,761057,514193,1062611,1445202,118242,48419,641394,5659601,978242,593072,781573,1396994,990798,2316767,551173,1996193,625267,361599,1121958,3003359,2391685,1442887,1015780,1398047,1065932,107446,3757650,3127525,2670105,4069813,3699269,248096,871086,55776,56910,3866706,3520771,1708059,1298362,771137,613273,249696,49886,3828,121445,68086,24164,3825636,3811231,3803036,5713830,6058111,5907953,10355549,10974847,10126690
101602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   ,41419,41419,41384,7047,12946,7082,7084,7073,7049,7046,7044,7825,14072,10129,6217,2330,777,775, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
101603,,,,2274872,4461,4461,4461,4461,4,4,4,126017,37766,51541,945078,350714,1612743,236453,236768,174144,7610993,75801,90027,93000,53368,233540,207300,640389,246403,424222,364353,223278,148458,1022421,541223,533568,494869,1267829,701815,1743702,1745256,1325943,1273808,1118012,606677,219716,1049057,61375,26823,6661719,7404584,1043669,877176,191196,1437776,6274084,5696930,148918,2354685,59475,27965,33283,20508,16385,11517,3851884,3845942,6382,2456,2554,2805519,2793921,761057,514193,1062611,1445202,118242,48419,641394,5659601,978242,593072,781573,1396994,990798,2316767,551173,1996193,625267,361599,1121958,3003359,2391685,1442887,974360,1356628,1024548,100399,3744704,3120443,2663020,4062740,3692219,241050,864042,47950,42838,3856577,3514553,1705729,1297586,770362,613273,249696,49886,3828,121445,68086,24164,3825636,3811231,3803036,5713830,6058111,5907953,10355549,10974847,10126690
102,5100,100,100,100,2276688,2283243,2290911,13077611,16921954,16964232,17006217,19227731,19220096,23783568,28416042,28425840,28406827,30128197,29802687,29852541,29918180,29973058,30008198,29476799,29535695,27277196,27219184,27286605,27234102,26961847,26982418,26982418,26936178,26950247,26990591,27041860,27052284,22553038,22605655,18598040,18543085,18559682,18576167,18592781,14868730,12606294,14226256,16242904,16259825,14038779,14081143,14770334,14787627,14804804,14821793,10115659,10235792,10256308,10430593,12755599,12777002,12798439,12819859,14849629,14871055,10177778,10832781,10327578,10365196,10352813,10390431,10426974,11992747,9708573,18982186,18989615,19048758,20630545,20656905,20682121,31768666,31672737,28705260,28894245,28930204,29042369,30671348,28664857,30724889,32069780,32212223,32301608,32149350,32227921,32243654,32304850,32402774,32538457,37793742,37960086,39097571,39132153,39154914,39246328,37399638,37466288,37573941,37605022,38040991,38139024,34046076,34314097,34387794,42277604,41757498,41839705,41513184,41694262,41736535,41841310,41914807,41969644,34206229,35410973,35485723,28614399,28548642,27148336
1021,5100,100,100,100,100,100,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,21025,21025,21025,21025,21075,36075,36075,36075,45575,45575,45575,45575,45575,45575,45575,45575,45575,45575,36075,36075,36075,36075,36075,1075,1075,1601075,3601075,3601075,3601075,3646870,4156870,4156870,4156870,4156870,4726870,4726870,4726870,4933870,4933870,4933870,4933870,4933870,6933870,6933870,6122267,6922267,6412267,6412267,6412267,6412267,6411192,6411192,6411192,8661192,8661192,8661192,10161192,10396720,10396720,11396720,11396720,11396720,11421720,11421720,11421720,13101350,11101350,13101350,14101350,14555396,14555396,14555396,14555396,14555396,14555396,14555396,14555396,15225470,15225470,16225470,16225470,16478711,16478711,16478711,16478711,16453711,16453711,16842693,16953611,16953611,17353907,17353907,19353907,19000000,19000000,19000000,19000000,19000000,19000000,19000000,19000000,19000000,20500000,20500000,19500000,19500000,18000000
102103,5100,100,100,100,100,100,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,21025,21025,21025,21025,21075,36075,36075,36075,45575,45575,45575,45575,45575,45575,45575,45575,45575,45575,36075,36075,36075,36075,36075,1075,1075,1601075,3601075,3601075,3601075,3646870,4156870,4156870,4156870,4156870,4726870,4726870,4726870,4933870,4933870,4933870,4933870,4933870,6933870,6933870,6122267,6922267,6412267,6412267,6412267,6412267,6411192,6411192,6411192,8661192,8661192,8661192,10161192,10396720,10396720,11396720,11396720,11396720,11421720,11421720,11421720,13101350,11101350,13101350,14101350,14555396,14555396,14555396,14555396,14555396,14555396,14555396,14555396,15225470,15225470,16225470,16225470,16478711,16478711,16478711,16478711,16453711,16453711,16842693,16953611,16953611,17353907,17353907,19353907,19000000,19000000,19000000,19000000,19000000,19000000,19000000,19000000,19000000,20500000,20500000,19500000,19500000,18000000
102199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
1026,,,,,2276588,2283143,2289886,13076586,16920929,16963207,17005192,19226706,19219071,23782543,28415017,28424815,28405802,30127172,29801662,29851516,29917155,29952033,29987173,29455774,29514670,27256121,27183109,27250530,27198027,26916272,26936843,26936843,26890603,26904672,26945016,26996285,27006709,22507463,22560080,18561965,18507010,18523607,18540092,18556706,14867655,12605219,12625181,12641829,12658750,10437704,10434274,10613465,10630757,10647935,10664924,5388789,5508922,5529438,5496723,7821730,7843133,7864569,7885989,7915759,7937186,4055511,3910514,3915311,3952929,3940547,3978165,4015782,5581555,3297381,10320994,10328424,10387566,10469353,10260185,10285401,20371946,20276017,17308540,17472525,17508484,17620649,17569998,17563507,17623539,17968430,17656828,17746212,17593954,17672525,17688258,17749454,17847379,17983062,22568272,22734616,22872101,22906683,22676203,22767617,20920928,20987578,21120230,21151311,21198298,21185413,17092466,16960190,17033887,22923697,22757498,22839705,22513184,22694262,22736535,22841310,22914807,22969644,15206229,14910973,14985723,9114399,9048642,9148336
102603,,,,,2270464,2270464,2270464,13050464,16853884,16853884,16853884,19151068,19151068,23734924,28327648,28327648,28327648,30079207,29728419,29728419,29728419,29728419,29728419,29160133,29160133,26893671,26869815,26869815,26869815,26835387,26835387,26835387,26835387,26802459,26802459,26802459,26790531,22317718,22317718,18337472,18491808,18491808,18491808,18491808,14821928,12620000,12620000,12620000,12620000,10430000,10430000,10591752,10591752,10591752,10591752,5295876,5397007,5397007,5397007,7700659,7700659,7700659,7700659,7700659,7700659,3857006,3857006,3857006,3857006,3857006,3857006,3857006,5400386,3085013,10067252,10067252,10067252,10067252,10067252,10067252,20102264,19993506,16969084,17063556,17030003,17072657,17232278,17188802,17192473,17516188,17393568,17421982,17446190,17438024,17363219,17337454,17348379,17397062,22139272,22204727,22212101,22174683,22101869,22090117,20520928,20488168,20521410,20453081,20401028,20389845,16514078,16459783,16424338,22205005,22209519,22187525,22155469,22232346,22170419,22170994,22119129,22069765,14408400,14379131,14363869,8614226,8613799,8615858
102699,,,,,6124,12679,19422,26122,67045,109323,151308,75638,68003,47619,87369,97167,78154,47965,73242,123097,188736,223614,258754,295642,354537,362449,313294,380715,328211,80885,101456,101456,55216,102212,142557,193826,216177,189744,242362,224493,15202,31799,48284,64898,45727,-14781,5181,21829,38750,7704,4274,21713,39005,56183,73172,92913,111915,132431,99716,121071,142474,163910,185330,215100,236527,198505,53508,58305,95923,83541,121159,158776,181169,212368,253742,261172,320314,402101,192933,218149,269682,282511,339456,408968,478480,547993,337720,374706,431066,452242,263259,324230,147765,234502,325038,412000,499000,586000,429000,529889,660000,732000,574334,677500,400000,499410,598820,698230,797270,795568,578388,500408,609550,718692,547980,652180,357715,461916,566116,670316,795678,899879,797829,531842,621855,500173,434843,532478
103,8450165,14223284,19560232,25909802,31166764,35133748,39521055,44217197,45567718,47267492,49119907,50247603,50710607,52337353,53254458,54565478,58016976,60198250,63299623,65570636,65990396,67795681,69392530,70714281,70774785,71507050,73699888,75357537,78051502,76862477,80073049,83747110,82732141,83386156,84470278,85154946,83482856,81270051,80551751,79578510,80344061,80929743,82709242,85657072,87650559,88350118,91344558,92494290,94323803,98779338,99713576,100707031,103874946,105693949,107460437,108548141,108013806,109933062,111981561,110868898,108740628,107418868,104600261,107527021,111953273,118726789,125409183,128523397,127464765,127625253,130084710,133097044,137985433,137915734,137942423,139508623,145590903,145619783,149845311,153598860,153570727,155341311,159982937,160625650,162196785,165395359,167110020,169694367,171148363,172997029,179009491,182080796,181059491,183432581,185322771,189441246,192212187,191980746,195851096,196932850,200211395,201951870,206626277,209622521,212807091,218915253,218135141,223242293,225572803,228652618,231163752,232676025,234910596,235436072,244428135,250039777,255122119,259153824,261699348,262947779,262561246,263737477,262660419,268333785,271012163,272312656,272362835,270460414
1031,8450165,14223284,19560232,25909802,31166764,35133748,39521055,44217197,45567718,47267492,49119907,50247603,50710607,52337353,53254458,54565478,58016976,60198250,63299623,65570636,65990396,67795681,69392530,70714281,70774785,71507050,73699888,75357537,78051502,76862477,80073049,83747110,82732141,83386156,84470278,85154946,83482856,81270051,80551751,79578510,80344061,80929743,82709242,85657072,87650559,88350118,91344558,92494290,94323803,98779338,99713576,100707031,103874946,105693949,107460437,108548141,108013806,109933062,111981561,110868898,108740628,107418868,104600261,107527021,111953273,118726789,125409183,128523397,127464765,127625253,130084710,133097044,137985433,137915734,137942423,139508623,145590903,145619783,149845311,153598860,153570727,155341311,159982937,160625650,162196785,165395359,167110020,169694367,171148363,172997029,179009491,182080796,181059491,183375007,185321644,189440121,192207095,191973396,195848696,196931716,200210201,201948845,206624769,209616436,212799145,218900869,218130825,223228781,225559337,228639839,231148289,232646355,234879256,235393057,244382798,249978260,255050732,259083327,261633686,262881382,262489395,263676166,262589892,268274453,270931583,272261795,272263635,270372973
103101,8329283,14011249,19252165,25511013,30669416,34570905,38847270,43379313,44705877,46212806,48012105,48909159,49279295,50707838,51429993,52171774,55590532,57444768,60435944,62519080,62798051,64537842,65956380,66918470,66686760,67463404,69579963,70970722,73774265,72417754,75520135,79053147,78448412,78663666,78907444,78541836,76901973,74724054,74708648,73244621,74022578,74465520,76324835,78793860,82068517,82348336,85780354,86919388,88623209,93141963,94388145,95502971,99055928,100848107,102467700,103715510,103813073,105343265,107374049,105950617,103300155,101552315,98674740,101531624,105859606,112813253,120002245,123113985,122210667,122177893,124732519,127910159,131933819,131015929,131764635,133349726,139273646,140382615,144362555,148697035,149119571,149813855,153820998,154708786,156748339,161073920,163459320,165840704,167485548,168919064,175387751,177447336,177061768,177692149,179258306,184231289,186421978,185388313,187900284,187812523,189547281,188845541,189331881,194379164,199546239,204326234,200669080,206249343,207689195,211797101,214149790,215720161,218511154,218808691,226450836,232837275,241321159,244116525,244899960,245339844,244301669,244953824,244546114,249932915,251250110,246707258,249331614,246385929
103102,,,,,,,,,55188,54957,120307,196193,307377,450568,556668,776834,1147236,1197227,1312248,1430460,1437302,1580226,1761022,1859238,2191736,2192038,2333460,2390776,2400354,2417678,2387655,2576596,2237608,2329662,2672759,3452262,4337048,4348308,3612111,3861637,4067973,4254718,4397213,4349156,3664410,3705029,3446210,3360312,3794606,3633993,3348917,3270970,2867369,2874626,2953155,3008979,2238547,2633489,2745884,2718129,3074122,3239165,3773495,3863383,4029404,3879630,3359516,3313848,3259236,3329723,3242679,3290825,3396484,4138889,4407229,4529526,4656503,3897497,4020707,3789075,3253105,3565597,3670513,3261153,3639645,3318763,2319425,2221302,2286249,2664267,2756205,2157913,1468989,2896127,3148714,2858187,3547341,3689264,4375732,4659746,4544834,6813595,8116779,9135520,9655563,9798048,10094842,11506578,11094209,11451712,11419288,10823630,11711066,12307358,12254006,12273912,10116142,9939615,10209682,10482852,10734814,11386759,11837932,12295894,13158948,13964302,14130699,16175280
103103,,,,,,,,65138, -   ,141670,83562,212207,181513,189408,297008,548218,136714,382683,291569,336844,421293,284549,264384,453892,319138,222526,155437,330558,186763,285895,404825,239648,134537,481244,978490,1249264,332250,286104,319407,560667,341925,297920,75610,602471,6047,294239,206409,303006,-5597,91798,64929,21507,40065,59631,127997,-87933,50602,84547,29693,368217,534415,795452,320091,300079,232328,201971,215487,263628,162926,285702,302577,189125,1048195,1253982,363624,322436,453818,232736,455113,205815,391115,1261859,1891427,2155711,1408801,702676,1131275,1532362,1376566,1413699,865534,2475547,2528734,2786731,2914624,2350645,2237775,2895820,3572680,4459447,6118086,6289709,9176110,6101751,3597343,4776587,7366903,5472859,6775934,5391026,5579211,6102564,4657036,4277008,5677956,4867072,3613431,5027187,6524044,7058685,7452913,7335583,6205846,6045643,6522524,11590235,8801321,7811764
103199,120882,212035,308067,398789,497348,562843,673785,772746,806653,858060,903932,930044,942422,989540,970790,1068651,1142493,1173573,1259861,1284251,1333750,1393065,1410744,1482681,1577151,1629082,1631028,1665481,1690119,1741150,1760434,1877720,1911585,1911585,1911585,1911585,1911585,1911585,1911585,1911585,1911585,1911585,1911585,1911585,1911585,2002514,1911585,1911585,1911585,1911585,1911585,1911585,1911585,1911585,1911585,1911585,1911585,1871760,1831935,1831935,1831935,1831935,1831935,1831935,1831935,1831935,1831935,1831935,1831935,1831935,1806935,1706935,1606935,1506935,1406935,1306935,1206935,1106935,1006935,906935,806935,700000,600000,500000,400000,300000,200000,100000, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57574,1127,1125,5093,7350,2400,1135,1194,3025,1508,6086,7946,14384,4317,13513,13466,12778,15463,29670,31341,43015,45337,61517,71387,70496,65662,66397,71851,61312,70527,59332,80580,50861,99201,87441
103601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57574,1127,1125,5093,7350,2400,1135,1194,3025,1508,6086,7946,14384,4317,13513,13466,12778,15463,29670,31341,43015,45337,61517,71387,70496,65662,66397,71851,61312,70527,59332,80580,50861,99201,87441
104,262208,127480,374400,442536,444228,489573,305916,322002,8301740,8275543,9014513,8265972,5077033,9930481,9401314,9097853,9948153,9015787,10070505,9442296,1693527,571258,1703219,1723201,989413,745386,3573569,4579184,5318308,8465235,10451812,9547458,32460115,28740663,29243457,30058006,30197826,30549538,7557221,6807727,4069896,4013588,4090971,109841,25377818,28379139,25324380,25302292,59594,107286,53415,47981,90520,47908,232009,62281,26920506,26913301,26947383,26990855,471140,888199,1107704,977695,980971,912000,788367,725960,44906,44673,39557,38408,45873,41757,43258,40327,56343,56761,43990,43397,76404,66513,83065,86987,82456,68773,57549,54462,56007,62573,54350,125920,282833,318007,322531,322458,336255,311641,285026,346674,334791,641517,435104,464902,640817,1395778,1325760,1091235,1234897,1180449,1230243,771809,711343,685795,895345,860451,1328308,1300567,1058553,1083751,1038219,737094,911435,793217,743602,754275,1353346,1747045
1041,262208,127480,374400,442536,444228,489573,305916,322002,8301740,8275543,9014513,8265972,5077033,9930481,9401314,9097853,9948153,9015787,10070505,9442296,1693527,571258,1703219,1723201,989413,745386,3573569,4579184,5318308,8465235,10451812,9547458,32460115,28740663,29243457,30058006,30197826,30549538,7557221,6807727,4069896,4013588,4090971,109841,25377818,28379139,25324380,25302292,59594,107286,53415,47981,90520,47908,232009,62281,26920506,26913301,26947383,26990855,471140,888199,1107704,977695,980971,912000,788367,725960,44906,44673,39557,38408,45873,41757,43258,40327,56343,56761,43990,43397,76404,66513,83065,86987,82456,68773,57549,54462,56007,62573,54350,125920,282833,171518,180383,180206,198332,175575,149957,211230,199447,508316,304877,341399,520288,1261805,1194454,970728,1117151,1066204,1125873,651859,609009,578168,784177,754796,1096179,1101335,905939,959335,939741,646281,808417,696603,639402,646744,1236149,878197
104101,262208,127480,374400,442536,444228,489573,305916,322002,8301740,8275543,9014513,8265972,5077033,9930481,9401314,9097853,9948153,9015787,10070505,9442296,1693527,571258,1703219,1723201,989413,745386,3573569,4579184,5318308,8465235,10451812,9547458,32460115,28740663,29243457,30058006,30197826,30549538,7557221,6807727,4069896,4013588,4090971,109841,25377818,28379139,25324380,25302292,59594,107286,53415,47981,90520,47908,232009,62281,26920506,26913301,26947383,26990855,471140,888199,1107704,977695,980971,912000,788367,725960,44906,44673,39557,38408,45873,41757,43258,40327,56343,56761,43990,43397,76404, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,118115,87107,94960,52847,44363,52647,57008,40285,39926,136629,141250,174136,205049,934584,874699,814402,817286,875835,879520,414864,417299,428934,472104,486899,423024,433381,419763,448306,424221,432528,441503,453154,433011,436001,722877,611760
104102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66513,83065,86987,82456,68773,57549,54462,56007,62573,54350,125920,164717,84411,85423,127359,153969,122928,92948,170945,159522,371687,163627,167263,315239,327221,319755,156327,299865,190369,246353,236995,191710,149234,312073,267897,673155,667955,486176,511029,515520,213753,366914,243449,206391,210743,513273,266437
1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146489,142148,142253,137923,136066,135069,135444,135344,133201,130227,123504,120529,133973,131306,120506,117747,114245,104370,119950,102334,107627,111168,105655,232129,199232,152614,124416,98478,90813,103019,96614,104200,107531,117197,868848
104601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78486,78486,78486,78083,78301,78458,78689,78715,78622,78325,78284,78270,78145,78177,77917,77718,77676,77687,77458,77291,77235,77251,77174,77063,77330,77115,92528,76936,76764,76845,76689,76607,76571,76567,842439
104602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68003,63663,63767,59840,57765,56611,56755,56628,54578,51901,45220,42259,55827,53129,42590,40029,36570,26683,42492,25043,30392,33918,28481,155067,121902,75499,31888,21542,14049,26174,19926,27593,30960,40630,26408
109,65470,86360,185090,185080,298146,298146,324136,345116,2398928,2402558,2450085,2450085,2457935,2508539,2518634,2582651,2585251,2603596,2620167,2573978,2579373,2660433,2759785,2811695,2870656,2891631,2909731,2909731,2932928,2932928,2949300,2985660,2985660,3026394,3059565,3059565,3120694,3145146,3178616,3178616,3206110,3225985,6785335,6886144,6900324,6914772,6979134,7036763,7066026,7186006,7195353,7308346,7343320,7357300,7417455,7478418,7682932,7727270,7802781,7917327,8359947,8449145,8704383,8866711,9011674,9273706,9528776,9887448,10264812,10400329,10782696,11302468,11536342,11746836,12862836,13170582,13403109,13513840,13735720,13884815,14030529,14156565,14605634,14979910,15444286,15518501,16969914,16988001,17531610,17904448,17996532,18570305,19730722,19828906,19889271,20265411,20278505,20545518,20625788,20731603,20688723,20739166,20744481,21035595,17279128,17279128,17317596,17149521,17299175,17558750,17651714,17705359,17710864,17710864,17718756,17718756,17774673,17779623,17942712,17987753,18126663,18137314,18223203,18226173,18256893,18365035,18429515,18440098
